cell	mt_content
mSp_rep2_018	0.069627
mSp_rep2_019	0.010195
mSp_rep2_020	0.055229
mSp_rep2_021	0.007485
mSp_rep2_022	0.027663
mSp_rep2_023	0.021288
mSp_rep2_024	0.005337
mSp_rep2_025	0.038757
mSp_rep2_026	0.012641
mSp_rep2_027	0.024461
mSp_rep2_028	0.005104
mSp_rep2_029	0.019032
mSp_rep2_030	0.464199
mSp_rep2_031	0.022530
mSp_rep2_032	0.022353
mSp_rep2_033	0.012126
mSp_rep2_034	0.011000
mSp_rep2_035	0.027921
mSp_rep2_036	0.001936
mSp_rep2_037	0.007561
mSp_rep2_038	0.007915
mSp_rep2_039	0.021932
mSp_rep2_040	0.019026
mSp_rep2_041	0.001043
mSp_rep2_042	0.013553
mSp_rep2_043	0.047926
mSp_rep2_044	0.016289
mSp_rep2_045	0.011592
mSp_rep2_046	0.022380
mSp_rep2_047	0.028716
mSp_rep2_048	0.011294
mSp_rep2_049	0.014204
mSp_rep2_050	0.021860
mSp_rep2_051	0.004129
mSp_rep2_052	0.000000
mSp_rep2_053	0.001357
mSp_rep2_054	0.020609
mSp_rep2_055	0.348945
mSp_rep2_056	0.028466
mSp_rep2_057	0.012159
mSp_rep2_058	0.007466
mSp_rep2_059	0.054030
mSp_rep2_060	0.038144
mSp_rep2_061	0.001961
mSp_rep2_062	0.022927
mSp_rep2_063	0.033745
mSp_rep2_064	0.074026
mSp_rep2_065	0.082461
mSp_rep2_066	0.003463
