,dup_level,frac_open,frip,library_size,mapping_rate,mt_content,sequencing_depth,uniq_frags,plate,batch
mSp_rep7_336,0.9440139999999999,0.162683,0.740611,31952.0,97.13,0.030233,630901,30986.0,rep7,Sp#2 (n=2688)
mSp_rep7_337,0.002291,0.008275,0.737658,190241.0,87.45,0.016073,1147,857.0,rep7,Sp#2 (n=2688)
mSp_rep7_338,0.9457120000000001,0.196462,0.716335,38824.0,97.04,0.010998,778041,38397.0,rep7,Sp#2 (n=2688)
mSp_rep7_339,0.001256,0.007468000000000001,0.7257859999999999,316542.0,86.12,0.01761,1077,781.0,rep7,Sp#2 (n=2688)
mSp_rep7_340,0.002927,0.009415,0.71135,174762.0,87.79,0.008806,1355,1013.0,rep7,Sp#2 (n=2688)
mSp_rep7_341,0.001355,0.007378,0.7673,272075.0,84.52,0.017639,1024,724.0,rep7,Sp#2 (n=2688)
mSp_rep7_342,0.9250149999999999,0.083199,0.743992,11402.0,96.55,0.019295,168832,11182.0,rep7,Sp#2 (n=2688)
mSp_rep7_343,0.9523959999999999,0.17439100000000002,0.747043,32464.0,97.1,0.019252000000000002,745983,31839.0,rep7,Sp#2 (n=2688)
mSp_rep7_344,0.0,0.00725,0.763946,,82.61,0.020408000000000003,1058,720.0,rep7,Sp#2 (n=2688)
mSp_rep7_345,0.001805,0.010504000000000001,0.7359859999999999,306546.0,88.56,0.035262,1456,1067.0,rep7,Sp#2 (n=2688)
mSp_rep7_346,0.0009119999999999999,0.010414,0.732208,601338.0,88.9,0.013686000000000002,1405,1081.0,rep7,Sp#2 (n=2688)
mSp_rep7_347,0.952269,0.195194,0.730902,39010.0,97.03,0.016175,893496,38379.0,rep7,Sp#2 (n=2688)
mSp_rep7_348,0.00223,0.008659,0.742458,200853.0,87.31,0.021228999999999998,1182,876.0,rep7,Sp#2 (n=2688)
mSp_rep7_349,0.9477690000000001,0.190301,0.6815180000000001,40456.0,97.06,0.013101,843421,39926.0,rep7,Sp#2 (n=2688)
mSp_rep7_350,0.947897,0.184152,0.7561680000000001,35668.0,97.4,0.029775,746371,34606.0,rep7,Sp#2 (n=2688)
mSp_rep7_351,0.006409999999999999,0.01035,0.7304149999999999,84811.0,87.99,0.012903,1428,1071.0,rep7,Sp#2 (n=2688)
mSp_rep7_352,0.943968,0.216061,0.6827270000000001,46802.0,95.96,0.01267,925944,46209.0,rep7,Sp#2 (n=2688)
mSp_rep7_353,0.940586,0.102401,0.743942,15557.0,96.8,0.013434,288339,15348.0,rep7,Sp#2 (n=2688)
mSp_rep7_354,0.002361,0.007878,0.721302,179069.0,86.78,0.022484999999999998,1131,826.0,rep7,Sp#2 (n=2688)
mSp_rep7_355,0.9446379999999999,0.22082600000000002,0.68399,45448.0,96.4,0.012388,906085,44885.0,rep7,Sp#2 (n=2688)
mSp_rep7_356,0.942976,0.126957,0.645796,27511.0,96.72,0.002799,525470,27434.0,rep7,Sp#2 (n=2688)
mSp_rep7_357,0.044525,0.006828,0.664358,9052.0,84.59,0.02267,1142,776.0,rep7,Sp#2 (n=2688)
mSp_rep7_358,0.0032329999999999998,0.008941,0.751892,143221.0,84.49,0.018378,1280,908.0,rep7,Sp#2 (n=2688)
mSp_rep7_359,0.004381,0.008275,0.70187,103891.0,86.16,0.019802,1228,891.0,rep7,Sp#2 (n=2688)
mSp_rep7_360,0.945729,0.22220900000000002,0.658351,49062.0,96.73,0.022543,999919,47956.0,rep7,Sp#2 (n=2688)
mSp_rep7_361,0.0,0.002139,0.755556,,85.89,0.044444,319,215.0,rep7,Sp#2 (n=2688)
mSp_rep7_362,0.0,0.001127,0.716667,,79.37,0.025,206,117.0,rep7,Sp#2 (n=2688)
mSp_rep7_363,0.0,0.001371,0.6935479999999999,,85.71,0.025806,217,151.0,rep7,Sp#2 (n=2688)
mSp_rep7_364,0.008969,0.002062,0.690045,12357.0,82.66,0.027149,349,215.0,rep7,Sp#2 (n=2688)
mSp_rep7_365,0.010909,0.0023829999999999997,0.659926,12512.0,85.62,0.007353,393,270.0,rep7,Sp#2 (n=2688)
mSp_rep7_366,0.0074069999999999995,0.0025109999999999998,0.735075,18134.0,85.23,0.029851,386,260.0,rep7,Sp#2 (n=2688)
mSp_rep7_367,0.9444790000000001,0.101837,0.769416,15155.0,96.84,0.017618,297867,14888.0,rep7,Sp#2 (n=2688)
mSp_rep7_368,0.0,0.0016010000000000002,0.75974,,79.37,0.0,252,154.0,rep7,Sp#2 (n=2688)
mSp_rep7_369,0.9450290000000001,0.204237,0.70276,42067.0,96.56,0.011244,840335,41594.0,rep7,Sp#2 (n=2688)
mSp_rep7_370,0.946472,0.198768,0.683034,40610.0,96.76,0.007412,831973,40309.0,rep7,Sp#2 (n=2688)
mSp_rep7_371,0.0,0.001768,0.761111,,83.39,0.033333,277,174.0,rep7,Sp#2 (n=2688)
mSp_rep7_372,0.015625,0.00187,0.740741,6079.0,83.56,0.031745999999999996,295,183.0,rep7,Sp#2 (n=2688)
mSp_rep7_373,0.004132,0.002306,0.7365149999999999,29201.0,81.82,0.012448,374,238.0,rep7,Sp#2 (n=2688)
mSp_rep7_374,0.944095,0.16333599999999998,0.746722,29359.0,96.84,0.004734,573077,29220.0,rep7,Sp#2 (n=2688)
mSp_rep7_375,0.9476389999999999,0.186201,0.711555,37619.0,96.88,0.013956,784684,37094.0,rep7,Sp#2 (n=2688)
mSp_rep7_376,0.22195700000000002,0.0031899999999999997,0.746933,798.0,88.01,0.02454,559,318.0,rep7,Sp#2 (n=2688)
mSp_rep7_377,0.0,0.0015630000000000002,0.782313,,78.89,0.013605,244,145.0,rep7,Sp#2 (n=2688)
mSp_rep7_378,0.0,0.001371,0.735915,,79.88,0.028169,246,138.0,rep7,Sp#2 (n=2688)
mSp_rep7_379,0.0034130000000000002,0.0026899999999999997,0.715753,42826.0,84.91,0.027397,411,284.0,rep7,Sp#2 (n=2688)
mSp_rep7_380,0.0043479999999999994,0.0021780000000000002,0.735808,26373.0,83.09,0.021834,346,224.0,rep7,Sp#2 (n=2688)
mSp_rep7_381,0.013244999999999998,0.0014089999999999999,0.7046979999999999,5649.0,80.52,0.013423,249,147.0,rep7,Sp#2 (n=2688)
mSp_rep7_382,0.229607,0.002408,0.7450979999999999,605.0,86.87,0.035294,457,246.0,rep7,Sp#2 (n=2688)
mSp_rep7_383,0.946,0.174045,0.725947,32096.0,97.22,0.011061,646059,31741.0,rep7,Sp#2 (n=2688)
mSp_rep7_384,0.012605,0.002101,0.659574,9361.0,81.5,0.017021,373,231.0,rep7,Sp#2 (n=2688)
mSp_rep8_001,0.947024,0.19383599999999998,0.715112,38022.0,97.18,0.028641000000000003,780091,36933.0,rep8,Sp#2 (n=2688)
mSp_rep8_002,0.9474739999999999,0.194143,0.686733,40258.0,97.38,0.015798,829514,39622.0,rep8,Sp#2 (n=2688)
mSp_rep8_003,0.948729,0.17565899999999998,0.7459060000000001,32429.0,97.41,0.020136,684037,31776.0,rep8,Sp#2 (n=2688)
mSp_rep8_004,0.9448559999999999,0.061166,0.680191,10758.0,95.8,0.07324800000000001,225984,9970.0,rep8,Sp#2 (n=2688)
mSp_rep8_005,0.9456540000000001,0.203623,0.720395,40627.0,97.41,0.016442,807755,39959.0,rep8,Sp#2 (n=2688)
mSp_rep8_006,0.945449,0.088809,0.6587770000000001,16964.0,97.79,0.021575,335035,16598.0,rep8,Sp#2 (n=2688)
mSp_rep8_007,0.946772,0.115505,0.746945,18083.0,97.74,0.025383000000000003,367441,17624.0,rep8,Sp#2 (n=2688)
mSp_rep8_008,0.9468719999999999,0.186112,0.7248220000000001,36689.0,97.08,0.015427000000000001,748684,36123.0,rep8,Sp#2 (n=2688)
mSp_rep8_009,0.946686,0.175557,0.707622,32564.0,96.61,0.014955000000000001,665905,32077.0,rep8,Sp#2 (n=2688)
mSp_rep8_010,0.949081,0.147849,0.751264,24918.0,97.78,0.016212999999999998,524697,24514.0,rep8,Sp#2 (n=2688)
mSp_rep8_011,0.948544,0.189583,0.713806,37831.0,97.31,0.021702000000000003,797516,37010.0,rep8,Sp#2 (n=2688)
mSp_rep8_012,0.948156,0.16491199999999998,0.768022,29436.0,97.62,0.016408000000000002,611733,28953.0,rep8,Sp#2 (n=2688)
mSp_rep8_013,0.944008,0.084851,0.668429,15033.0,95.97,0.046631,301070,14332.0,rep8,Sp#2 (n=2688)
mSp_rep8_014,0.9441510000000001,0.138396,0.688288,25384.0,97.18,0.01564,493921,24987.0,rep8,Sp#2 (n=2688)
mSp_rep8_015,0.945364,0.176479,0.748648,32538.0,97.63,0.009526999999999999,637463,32228.0,rep8,Sp#2 (n=2688)
mSp_rep8_016,0.944722,0.183973,0.7202689999999999,35434.0,96.47,0.009623999999999999,697442,35093.0,rep8,Sp#2 (n=2688)
mSp_rep8_017,0.9437540000000001,0.248034,0.635456,55649.0,96.68,0.007619,1079299,55225.0,rep8,Sp#2 (n=2688)
mSp_rep8_018,0.9381809999999999,0.18445899999999998,0.7058,35532.0,97.4,0.018153,622569,34887.0,rep8,Sp#2 (n=2688)
mSp_rep8_019,0.943484,0.241168,0.683088,49894.0,97.13,0.012386,958704,49276.0,rep8,Sp#2 (n=2688)
mSp_rep8_020,0.937833,0.008877,0.167638,5664.0,94.08,0.02101,106054,5545.0,rep8,Sp#2 (n=2688)
mSp_rep8_021,0.9430139999999999,0.17818299999999998,0.74436,34398.0,97.74,0.023228,648504,33599.0,rep8,Sp#2 (n=2688)
mSp_rep8_022,0.9447180000000001,0.17425,0.704541,33184.0,97.44,0.021215,654023,32480.0,rep8,Sp#2 (n=2688)
mSp_rep8_023,0.942665,0.194118,0.570036,51566.0,96.9,0.000892,971324,51520.0,rep8,Sp#2 (n=2688)
mSp_rep8_024,0.94576,0.22181199999999998,0.6844779999999999,46881.0,97.17,0.022546,937795,45824.0,rep8,Sp#2 (n=2688)
mSp_rep8_025,0.944865,0.183358,0.749142,35253.0,97.63,0.024934,692580,34374.0,rep8,Sp#2 (n=2688)
mSp_rep8_026,0.941883,0.27414,0.557459,72199.0,97.18,0.008283,1341240,71601.0,rep8,Sp#2 (n=2688)
mSp_rep8_027,0.944666,0.15875,0.728554,27849.0,97.89,0.017595,540923,27359.0,rep8,Sp#2 (n=2688)
mSp_rep8_028,0.9407399999999999,0.20384000000000002,0.7229800000000001,40396.0,97.36,0.02171,738509,39519.0,rep8,Sp#2 (n=2688)
mSp_rep8_029,0.9388129999999999,0.16764,0.7381939999999999,28819.0,96.9,0.0018390000000000001,510338,28766.0,rep8,Sp#2 (n=2688)
mSp_rep8_030,0.93874,0.20850300000000002,0.700971,41414.0,97.83,0.01712,728729,40705.0,rep8,Sp#2 (n=2688)
mSp_rep8_031,0.9445629999999999,0.17423699999999998,0.7294,31395.0,97.38,0.015130000000000001,614374,30920.0,rep8,Sp#2 (n=2688)
mSp_rep8_032,0.9382440000000001,0.172252,0.726068,32488.0,96.74,0.017176,574663,31930.0,rep8,Sp#2 (n=2688)
mSp_rep8_033,0.935823,0.183409,0.733607,32940.0,97.23,0.029689999999999998,562175,31962.0,rep8,Sp#2 (n=2688)
mSp_rep8_034,0.943873,0.210694,0.697186,43279.0,97.13,0.012431000000000001,834388,42741.0,rep8,Sp#2 (n=2688)
mSp_rep8_035,0.9418920000000001,0.209477,0.6915359999999999,42757.0,96.85,0.008934000000000001,799093,42375.0,rep8,Sp#2 (n=2688)
mSp_rep8_036,0.9410149999999999,0.270002,0.645213,59206.0,97.08,0.007431999999999999,1089089,58766.0,rep8,Sp#2 (n=2688)
mSp_rep8_037,0.943327,0.18959600000000001,0.708477,37184.0,97.4,0.008525,704635,36867.0,rep8,Sp#2 (n=2688)
mSp_rep8_038,0.9359790000000001,0.172329,0.700878,34399.0,97.67,0.029768,583105,33375.0,rep8,Sp#2 (n=2688)
mSp_rep8_039,0.941628,0.161991,0.735957,30247.0,96.43,0.015571999999999999,567399,29776.0,rep8,Sp#2 (n=2688)
mSp_rep8_040,0.9421219999999999,0.198947,0.713087,40108.0,97.56,0.012740999999999999,743418,39597.0,rep8,Sp#2 (n=2688)
mSp_rep8_041,0.937457,0.177286,0.698656,34980.0,97.54,0.004517,600837,34822.0,rep8,Sp#2 (n=2688)
mSp_rep8_042,0.9397030000000001,0.255284,0.648291,55418.0,97.08,0.012884,999802,54704.0,rep8,Sp#2 (n=2688)
mSp_rep8_043,0.943644,0.138524,0.7212649999999999,24195.0,97.44,0.053647,474732,22897.0,rep8,Sp#2 (n=2688)
mSp_rep8_044,0.93591,0.181142,0.726056,33202.0,97.44,0.011956999999999999,561013,32805.0,rep8,Sp#2 (n=2688)
mSp_rep8_045,0.9436829999999999,0.184357,0.705058,35941.0,97.64,0.009794,685206,35589.0,rep8,Sp#2 (n=2688)
mSp_rep8_046,0.9461280000000001,0.185625,0.710589,33836.0,97.23,0.006945000000000001,678344,33601.0,rep8,Sp#2 (n=2688)
mSp_rep8_047,0.9423950000000001,0.213127,0.67176,43255.0,96.76,0.019605,823357,42407.0,rep8,Sp#2 (n=2688)
mSp_rep8_048,0.945033,0.194925,0.7174560000000001,39493.0,97.42,0.012559,773315,38997.0,rep8,Sp#2 (n=2688)
mSp_rep8_049,0.9457409999999999,0.106564,0.737035,17297.0,96.82,0.049141000000000004,353998,16447.0,rep8,Sp#2 (n=2688)
mSp_rep8_050,0.9407760000000001,0.186675,0.694943,39945.0,96.97,0.015221,737293,39337.0,rep8,Sp#2 (n=2688)
mSp_rep8_051,0.944211,0.10698599999999998,0.733264,17776.0,98.01,0.07572000000000001,351386,16430.0,rep8,Sp#2 (n=2688)
mSp_rep8_052,0.9488620000000001,0.220083,0.703629,47309.0,97.48,0.02044,1001678,46342.0,rep8,Sp#2 (n=2688)
mSp_rep8_053,0.9445549999999999,0.189417,0.713937,39147.0,97.06,0.016246,767934,38511.0,rep8,Sp#2 (n=2688)
mSp_rep8_054,0.93679,0.136526,0.683569,24977.0,97.44,0.006326,425019,24819.0,rep8,Sp#2 (n=2688)
mSp_rep8_055,0.949789,0.162299,0.748772,29929.0,97.42,0.029537,647609,29045.0,rep8,Sp#2 (n=2688)
mSp_rep8_056,0.940627,0.196078,0.6993189999999999,40405.0,97.87,0.005989,726020,40163.0,rep8,Sp#2 (n=2688)
mSp_rep8_057,0.9342870000000001,0.218559,0.684243,46227.0,96.84,0.018300999999999998,770798,45381.0,rep8,Sp#2 (n=2688)
mSp_rep8_058,0.942608,0.180937,0.705662,36030.0,97.4,0.014405000000000001,677598,35511.0,rep8,Sp#2 (n=2688)
mSp_rep8_059,0.932383,0.17589000000000002,0.7228180000000001,33828.0,97.3,0.005261999999999999,539391,33650.0,rep8,Sp#2 (n=2688)
mSp_rep8_060,0.9422590000000001,0.132016,0.765597,22216.0,96.77,0.038081,424967,21370.0,rep8,Sp#2 (n=2688)
mSp_rep8_061,0.9438479999999999,0.129403,0.677661,23466.0,96.72,0.072701,470709,21760.0,rep8,Sp#2 (n=2688)
mSp_rep8_062,0.9402780000000001,0.165347,0.7663840000000001,28823.0,97.51,0.01027,518311,28527.0,rep8,Sp#2 (n=2688)
mSp_rep8_063,0.931903,0.177926,0.7107289999999999,35370.0,96.85,0.016794,567994,34776.0,rep8,Sp#2 (n=2688)
mSp_rep8_064,0.9420129999999999,0.163272,0.71867,29245.0,97.53,0.013096,543855,28862.0,rep8,Sp#2 (n=2688)
mSp_rep8_065,0.941895,0.157841,0.740372,28822.0,96.9,0.016862000000000002,540520,28336.0,rep8,Sp#2 (n=2688)
mSp_rep8_066,0.939166,0.21635500000000002,0.689381,46042.0,97.46,0.025325,820746,44876.0,rep8,Sp#2 (n=2688)
mSp_rep8_067,0.938759,0.27879,0.515375,81432.0,97.48,0.010020999999999999,1427605,80616.0,rep8,Sp#2 (n=2688)
mSp_rep8_068,0.93269,0.166884,0.7073010000000001,29257.0,95.5,0.010596,481116,28947.0,rep8,Sp#2 (n=2688)
mSp_rep8_069,0.9402309999999999,0.176709,0.702226,32889.0,97.43,0.0056549999999999994,592255,32703.0,rep8,Sp#2 (n=2688)
mSp_rep8_070,0.94157,0.193977,0.724763,37920.0,97.25,0.016850999999999998,699446,37281.0,rep8,Sp#2 (n=2688)
mSp_rep8_071,0.023809999999999998,0.002088,0.787805,4339.0,76.46,0.019512,395,201.0,rep8,Sp#2 (n=2688)
mSp_rep8_072,0.947327,0.190301,0.7277640000000001,37045.0,96.7,0.012039,766204,36599.0,rep8,Sp#2 (n=2688)
mSp_rep8_073,0.93894,0.159532,0.682343,30407.0,97.65,0.007234999999999999,536660,30187.0,rep8,Sp#2 (n=2688)
mSp_rep8_074,0.05364,0.002408,0.730769,2345.0,68.44,0.0,488,247.0,rep8,Sp#2 (n=2688)
mSp_rep8_075,0.940362,0.16773,0.7447729999999999,30514.0,97.45,0.024382,556555,29770.0,rep8,Sp#2 (n=2688)
mSp_rep8_076,0.928629,0.139536,0.7110479999999999,23317.0,97.5,0.03075,357291,22600.0,rep8,Sp#2 (n=2688)
mSp_rep8_077,0.9368780000000001,0.182423,0.7096,35322.0,97.46,0.025961,613175,34405.0,rep8,Sp#2 (n=2688)
mSp_rep8_078,0.934099,0.18212799999999998,0.732775,33687.0,96.71,0.004186,557454,33546.0,rep8,Sp#2 (n=2688)
mSp_rep8_079,0.9397120000000001,0.20536500000000002,0.682643,43054.0,97.46,0.018488,780552,42258.0,rep8,Sp#2 (n=2688)
mSp_rep8_080,0.9369540000000001,0.1732,0.7142350000000001,33741.0,97.47,0.034468,588086,32578.0,rep8,Sp#2 (n=2688)
mSp_rep8_081,0.921091,0.169728,0.743133,30399.0,97.67,0.010757,417374,30072.0,rep8,Sp#2 (n=2688)
mSp_rep8_082,0.93595,0.061179,0.596489,11193.0,95.62,0.03663,199489,10783.0,rep8,Sp#2 (n=2688)
mSp_rep8_083,0.937766,0.178362,0.717309,33457.0,97.52,0.038497,589107,32169.0,rep8,Sp#2 (n=2688)
mSp_rep8_084,0.9311729999999999,0.186855,0.720036,35401.0,97.69,0.012288,557051,34966.0,rep8,Sp#2 (n=2688)
mSp_rep8_085,0.9342799999999999,0.18745699999999998,0.696799,37147.0,97.11,0.015479,617665,36572.0,rep8,Sp#2 (n=2688)
mSp_rep8_086,0.9271219999999999,0.1753,0.724852,34158.0,97.57,0.016863,509941,33582.0,rep8,Sp#2 (n=2688)
mSp_rep8_087,0.9370629999999999,0.17960399999999999,0.738729,34403.0,97.73,0.022672,595534,33623.0,rep8,Sp#2 (n=2688)
mSp_rep8_088,0.932644,0.21939099999999997,0.6600159999999999,47739.0,97.22,0.010243,775695,47250.0,rep8,Sp#2 (n=2688)
mSp_rep8_089,0.9330649999999999,0.20609499999999997,0.714429,41333.0,97.52,0.00525,667984,41116.0,rep8,Sp#2 (n=2688)
mSp_rep8_090,0.9292799999999999,0.206364,0.509501,55466.0,96.97,0.011809,858979,54811.0,rep8,Sp#2 (n=2688)
mSp_rep8_091,0.938375,0.171329,0.7346729999999999,32215.0,97.68,0.016266,568168,31691.0,rep8,Sp#2 (n=2688)
mSp_rep8_092,0.929968,0.143776,0.710372,24276.0,97.68,0.017013,377284,23863.0,rep8,Sp#2 (n=2688)
mSp_rep8_093,0.931423,0.069685,0.7068810000000001,10987.0,97.05,0.023846,176598,10725.0,rep8,Sp#2 (n=2688)
mSp_rep8_094,0.938839,0.21625300000000003,0.673357,45317.0,97.28,0.01324,806762,44717.0,rep8,Sp#2 (n=2688)
mSp_rep8_095,0.9339959999999999,0.187354,0.736011,35706.0,97.49,0.009101999999999999,586974,35381.0,rep8,Sp#2 (n=2688)
mSp_rep8_096,0.9390120000000001,0.139318,0.712711,24766.0,97.78,0.023216999999999998,443800,24191.0,rep8,Sp#2 (n=2688)
mSp_rep8_097,0.9449049999999999,0.193964,0.661682,41993.0,97.54,0.006453,820684,41722.0,rep8,Sp#2 (n=2688)
mSp_rep8_098,0.933725,0.163451,0.727797,27812.0,97.35,0.00471,452297,27681.0,rep8,Sp#2 (n=2688)
mSp_rep8_099,0.9457190000000001,0.185407,0.725854,36807.0,97.49,0.020458,735310,36054.0,rep8,Sp#2 (n=2688)
mSp_rep8_100,0.920642,0.213691,0.6752199999999999,47095.0,97.19,0.01085,650902,46584.0,rep8,Sp#2 (n=2688)
mSp_rep8_101,0.935409,0.173584,0.719663,31785.0,97.4,0.009627,530920,31479.0,rep8,Sp#2 (n=2688)
mSp_rep8_102,0.9331430000000001,0.19883199999999998,0.707367,40737.0,97.83,0.028082999999999997,660014,39593.0,rep8,Sp#2 (n=2688)
mSp_rep8_103,0.940889,0.196936,0.710149,37333.0,97.15,0.011812999999999999,683419,36892.0,rep8,Sp#2 (n=2688)
mSp_rep8_104,0.938992,0.16422,0.742833,29022.0,97.7,0.017641999999999998,513164,28510.0,rep8,Sp#2 (n=2688)
mSp_rep8_105,0.9365040000000001,0.050713,0.751156,7569.0,97.2,0.1123,135378,6719.0,rep8,Sp#2 (n=2688)
mSp_rep8_106,0.94571,0.197167,0.715827,39534.0,97.47,0.00984,783912,39145.0,rep8,Sp#2 (n=2688)
mSp_rep8_107,0.935738,0.180027,0.70504,34069.0,97.28,0.02037,575930,33375.0,rep8,Sp#2 (n=2688)
mSp_rep8_108,0.9311450000000001,0.182615,0.7259979999999999,35768.0,97.43,0.024631,565491,34887.0,rep8,Sp#2 (n=2688)
mSp_rep8_109,0.9386760000000001,0.059834000000000005,0.726154,9551.0,97.35,0.10490999999999999,176798,8549.0,rep8,Sp#2 (n=2688)
mSp_rep8_110,0.9322440000000001,0.184703,0.73277,35432.0,97.7,0.011571,563839,35022.0,rep8,Sp#2 (n=2688)
mSp_rep8_111,0.9402969999999999,0.142649,0.728587,23969.0,97.27,0.020652,439067,23474.0,rep8,Sp#2 (n=2688)
mSp_rep8_112,0.936422,0.13611600000000001,0.768075,22005.0,97.73,0.016951,372043,21632.0,rep8,Sp#2 (n=2688)
mSp_rep8_113,0.93322,0.17539000000000002,0.723384,35298.0,97.0,0.027989999999999998,577991,34310.0,rep8,Sp#2 (n=2688)
mSp_rep8_114,0.934154,0.11855399999999999,0.739043,20329.0,97.33,0.079296,343757,18717.0,rep8,Sp#2 (n=2688)
mSp_rep8_115,0.941716,0.119655,0.7087479999999999,18690.0,97.21,0.016105,347497,18389.0,rep8,Sp#2 (n=2688)
mSp_rep8_116,0.929833,0.23381500000000002,0.653981,50373.0,96.99,0.036925,794988,48513.0,rep8,Sp#2 (n=2688)
mSp_rep8_117,0.939205,0.208132,0.687177,42628.0,97.5,0.015106999999999999,760247,41984.0,rep8,Sp#2 (n=2688)
mSp_rep8_118,0.936617,0.17841300000000002,0.74465,33411.0,97.49,0.022837,569539,32648.0,rep8,Sp#2 (n=2688)
mSp_rep8_119,0.9384020000000001,0.227244,0.648316,51205.0,97.27,0.037594,910681,49280.0,rep8,Sp#2 (n=2688)
mSp_rep8_120,0.943384,0.170945,0.7342890000000001,31538.0,97.53,0.015663999999999997,601750,31044.0,rep8,Sp#2 (n=2688)
mSp_rep8_121,0.943788,0.195373,0.7082890000000001,39342.0,97.23,0.011184,758739,38902.0,rep8,Sp#2 (n=2688)
mSp_rep8_122,0.93286,0.141406,0.701041,26139.0,97.66,0.013084,419121,25797.0,rep8,Sp#2 (n=2688)
mSp_rep8_123,0.942566,0.161261,0.720893,29666.0,96.4,0.014797999999999999,568654,29227.0,rep8,Sp#2 (n=2688)
mSp_rep8_124,0.9328780000000001,0.089027,0.726204,14845.0,97.42,0.075581,246897,13723.0,rep8,Sp#2 (n=2688)
mSp_rep8_125,0.940321,0.20083,0.693576,42012.0,97.33,0.014447999999999999,760120,41405.0,rep8,Sp#2 (n=2688)
mSp_rep8_126,0.9395309999999999,0.21526700000000001,0.6899569999999999,44768.0,91.49,0.018049000000000003,852207,43960.0,rep8,Sp#2 (n=2688)
mSp_rep8_127,0.9461780000000001,0.18366500000000002,0.725513,36437.0,96.89,0.016878,738758,35822.0,rep8,Sp#2 (n=2688)
mSp_rep8_128,0.9387209999999999,0.148016,0.7280939999999999,25518.0,97.3,0.032330000000000005,454629,24693.0,rep8,Sp#2 (n=2688)
mSp_rep8_129,0.919165,0.171957,0.706649,31164.0,97.73,0.009755,412854,30860.0,rep8,Sp#2 (n=2688)
mSp_rep8_130,0.9231860000000001,0.178323,0.694496,33340.0,97.92,0.012178,464598,32934.0,rep8,Sp#2 (n=2688)
mSp_rep8_131,0.945723,0.157815,0.721858,28800.0,97.57,0.013056,568683,28424.0,rep8,Sp#2 (n=2688)
mSp_rep8_132,0.9390430000000001,0.166436,0.745883,29998.0,96.91,0.011801,534442,29644.0,rep8,Sp#2 (n=2688)
mSp_rep8_133,0.9376190000000001,0.178054,0.7071189999999999,34473.0,97.48,0.017434,598196,33872.0,rep8,Sp#2 (n=2688)
mSp_rep8_134,0.942443,0.156329,0.745409,29353.0,97.77,0.016353,546260,28873.0,rep8,Sp#2 (n=2688)
mSp_rep8_135,0.9427409999999999,0.221031,0.659189,43885.0,97.17,0.013444,831319,43295.0,rep8,Sp#2 (n=2688)
mSp_rep8_136,0.9411930000000001,0.138652,0.723614,25857.0,97.16,0.008971999999999999,474164,25625.0,rep8,Sp#2 (n=2688)
mSp_rep8_137,0.942826,0.155868,0.7454609999999999,27868.0,96.5,0.022678,534235,27236.0,rep8,Sp#2 (n=2688)
mSp_rep8_138,0.9373610000000001,0.15426700000000002,0.725001,26171.0,97.93,0.008559,444305,25947.0,rep8,Sp#2 (n=2688)
mSp_rep8_139,0.940917,0.209707,0.6608470000000001,42646.0,97.04,0.014022,784871,42048.0,rep8,Sp#2 (n=2688)
mSp_rep8_140,0.94163,0.14570999999999998,0.61032,34572.0,96.89,0.002893,641500,34472.0,rep8,Sp#2 (n=2688)
mSp_rep8_141,0.9424959999999999,0.157879,0.741358,29682.0,97.76,0.012431999999999999,554219,29313.0,rep8,Sp#2 (n=2688)
mSp_rep8_142,0.944851,0.201535,0.6907979999999999,41232.0,96.35,0.004584,815592,41043.0,rep8,Sp#2 (n=2688)
mSp_rep8_143,0.938541,0.066328,0.740699,10644.0,97.56,0.053926999999999996,191081,10070.0,rep8,Sp#2 (n=2688)
mSp_rep8_144,0.94399,0.192376,0.623107,44165.0,96.92,0.006159,860844,43893.0,rep8,Sp#2 (n=2688)
mSp_rep8_145,0.940586,0.1846,0.720299,36421.0,97.74,0.011202,654963,36013.0,rep8,Sp#2 (n=2688)
mSp_rep8_146,0.9333670000000001,0.156304,0.734681,27205.0,97.53,0.014997,442840,26797.0,rep8,Sp#2 (n=2688)
mSp_rep8_147,0.9378850000000001,0.162439,0.744546,28555.0,97.52,0.011907,493137,28215.0,rep8,Sp#2 (n=2688)
mSp_rep8_148,0.9335,0.175147,0.740024,32478.0,97.63,0.030236000000000002,529134,31496.0,rep8,Sp#2 (n=2688)
mSp_rep8_149,0.934208,0.13942000000000002,0.61285,32818.0,97.68,0.002956,532257,32721.0,rep8,Sp#2 (n=2688)
mSp_rep8_150,0.937531,0.186317,0.659978,37902.0,97.44,0.009947,654936,37525.0,rep8,Sp#2 (n=2688)
mSp_rep8_151,0.939873,0.145748,0.659331,25990.0,97.14,0.028933999999999998,472162,25238.0,rep8,Sp#2 (n=2688)
mSp_rep8_152,0.933054,0.133848,0.691571,23657.0,97.39,0.015809,381322,23283.0,rep8,Sp#2 (n=2688)
mSp_rep8_153,0.926951,0.14636300000000002,0.5919770000000001,36558.0,97.3,0.00238,538772,36471.0,rep8,Sp#2 (n=2688)
mSp_rep8_154,0.937765,0.190518,0.7189399999999999,37444.0,97.26,0.025450999999999998,656914,36491.0,rep8,Sp#2 (n=2688)
mSp_rep8_155,0.9362889999999999,0.15848099999999998,0.745794,27875.0,97.31,0.010081,470589,27594.0,rep8,Sp#2 (n=2688)
