,frip,uniq_frags,mt_content,sequencing_depth,dup_level,frac_open,mapping_rate,plate,batch,t-SNE Dimension 1,t-SNE Dimension 2,cluster_labels,putative_cell_type
mSp_rep3_303,0.770737,14628.0,0.023824,298461,0.946152,0.09784,97.22,rep3,Sp#1 (n=960),-9.952676590184979,-2.8780391261871294,1,Follicular_B
mSp_rep3_323,0.682559,33863.0,0.028907,843615,0.95496,0.172457,96.3,rep3,Sp#1 (n=960),20.186122246249322,26.03511048552732,10,Dendritic_cell
mSp_rep3_308,0.7484149999999999,14400.0,0.086758,292889,0.940888,0.094523,97.92,rep3,Sp#1 (n=960),10.781121374418586,-24.62198069804202,3,Naive_CD4_T
mSp_rep3_088,0.615233,35786.0,0.020956,916392,0.957285,0.169741,97.34,rep3,Sp#1 (n=960),-22.043925558394335,-5.551135626596417,6,Naive_CD8_T
mSp_rep3_346,0.619508,27633.0,0.027144,808586,0.962441,0.149169,97.73,rep3,Sp#1 (n=960),22.365202466650913,26.996177598446604,10,Dendritic_cell
mSp_rep3_277,0.725649,31997.0,0.021139,764368,0.953927,0.178323,97.27,rep3,Sp#1 (n=960),-27.214566286567514,-9.802052565834297,6,Naive_CD8_T
mSp_rep3_144,0.605062,44979.0,0.012622,1166976,0.957797,0.190441,96.73,rep3,Sp#1 (n=960),-1.5241246311769103,-27.681038740869067,9,Regulatory_T
mSp_rep3_021,0.6798489999999999,20252.0,0.008761,445657,0.951678,0.125432,98.06,rep3,Sp#1 (n=960),23.0946049189228,27.573347847722644,10,Dendritic_cell
mSp_rep3_239,0.765191,15430.0,0.03242,355046,0.95134,0.10343800000000003,96.89,rep3,Sp#1 (n=960),-28.585618790446254,-7.69634451206562,6,Naive_CD8_T
mSp_rep3_200,0.571754,45282.0,0.026319,1218342,0.958721,0.182935,96.81,rep3,Sp#1 (n=960),-10.111669815276784,4.7156139720832915,1,Follicular_B
mSp_rep3_056,0.7383109999999999,35406.0,0.020473,992000,0.960599,0.186496,96.77,rep3,Sp#1 (n=960),11.248367463772784,-18.433458113500595,3,Naive_CD4_T
mSp_rep3_066,0.674752,32719.0,0.027436,727249,0.949347,0.168857,95.55,rep3,Sp#1 (n=960),8.398940321766403,0.7002543379327519,1,Follicular_B
mSp_rep3_101,0.7608560000000001,23588.0,0.008449,625308,0.959499,0.140125,97.44,rep3,Sp#1 (n=960),-14.440004536670642,-19.25251799309698,2,Memory_CD8_T
mSp_rep3_306,0.653638,38696.0,0.018217,864138,0.950329,0.184459,96.29,rep3,Sp#1 (n=960),22.004446692482777,4.404172773440998,7,Transitional_B
mSp_rep3_343,0.750264,27880.0,0.020104,726602,0.957433,0.157572,96.14,rep3,Sp#1 (n=960),-1.8821084535368553,-24.48346149524305,9,Regulatory_T
mSp_rep3_216,0.388847,79079.0,0.000468,1853615,0.954708,0.230856,97.39,rep3,Sp#1 (n=960),24.79293009330367,24.431580847330643,10,Dendritic_cell
mSp_rep3_212,0.72206,31438.0,0.010824,634026,0.946261,0.171791,97.07,rep3,Sp#1 (n=960),-22.544755025514384,-6.152059850086262,6,Naive_CD8_T
mSp_rep3_227,0.7379600000000001,34223.0,0.025874,958201,0.959929,0.188827,96.16,rep3,Sp#1 (n=960),11.075132597372527,-1.8692620437976755,1,Follicular_B
mSp_rep3_136,0.7716930000000001,20478.0,0.008953000000000001,439265,0.95012,0.13308,97.6,rep3,Sp#1 (n=960),8.415613569071494,-0.44577038858309465,1,Follicular_B
mSp_rep3_043,0.7453890000000001,30888.0,0.01436,825786,0.958514,0.171201,95.72,rep3,Sp#1 (n=960),6.830032708888182,-1.0147623447011151,1,Follicular_B
mSp_rep3_089,0.7512409999999999,17545.0,0.021199000000000003,290268,0.933708,0.117631,97.47,rep3,Sp#1 (n=960),-28.503773054504926,-6.904115983104994,6,Naive_CD8_T
mSp_rep3_211,0.741963,29839.0,0.029058,801109,0.957776,0.15834,95.57,rep3,Sp#1 (n=960),-9.539135021904084,1.1133747317246552,1,Follicular_B
mSp_rep3_383,0.74049,30930.0,0.028428,716933,0.952003,0.171778,96.7,rep3,Sp#1 (n=960),6.631806953310608,1.1096574825132344,1,Follicular_B
mSp_rep3_046,0.7481479999999999,61700.0,0.031397,1669460,0.958889,0.25677,97.36,rep3,Sp#1 (n=960),10.456098862614118,19.695041775128857,1,Follicular_B
mSp_rep3_076,0.714787,35243.0,0.018191,1022828,0.962486,0.187892,97.48,rep3,Sp#1 (n=960),8.506417058191817,-17.224396919928317,3,Naive_CD4_T
mSp_rep3_134,0.72838,29425.0,0.033567,773930,0.957503,0.162939,97.2,rep3,Sp#1 (n=960),-28.44573129405371,-8.490571144087554,6,Naive_CD8_T
mSp_rep3_275,0.7315020000000001,32194.0,0.015655000000000002,842998,0.958061,0.180809,96.71,rep3,Sp#1 (n=960),12.123123916568536,-18.607478924525108,3,Naive_CD4_T
mSp_rep3_011,0.720163,34300.0,0.031785,931396,0.95897,0.172495,97.32,rep3,Sp#1 (n=960),-12.078250088387213,7.327964030056055,1,Follicular_B
mSp_rep3_175,0.629246,51013.0,0.041055,1565281,0.963265,0.21674,97.39,rep3,Sp#1 (n=960),-17.401280697210687,-14.431219777549366,2,Memory_CD8_T
mSp_rep3_349,0.736338,30070.0,0.022464,700583,0.952654,0.171329,97.07,rep3,Sp#1 (n=960),-12.509449977869767,9.257677873971218,1,Follicular_B
mSp_rep3_284,0.684816,32098.0,0.027981,593400,0.939551,0.16254200000000002,96.59,rep3,Sp#1 (n=960),4.859397451068352,16.484977550898407,1,Follicular_B
mSp_rep3_141,0.744768,29630.0,0.023562,633381,0.948379,0.167294,96.82,rep3,Sp#1 (n=960),4.080759645133844,13.283159280337948,1,Follicular_B
mSp_rep3_302,0.7334,29804.0,0.018863,695775,0.952953,0.165117,96.91,rep3,Sp#1 (n=960),-11.77678712559549,2.382464163092818,1,Follicular_B
mSp_rep3_230,0.598717,41132.0,0.024406,986947,0.953874,0.184344,97.35,rep3,Sp#1 (n=960),8.876919130429124,24.404917021995125,4,Marginal_Zone_B
mSp_rep3_179,0.768948,11463.0,0.031432,288548,0.955786,0.085492,97.49,rep3,Sp#1 (n=960),3.8627314596519433,-5.644293951377917,1,Follicular_B
mSp_rep3_064,0.521886,39658.0,0.005790999999999999,1100419,0.960948,0.145018,96.76,rep3,Sp#1 (n=960),39.12852873396284,7.149590182356098,0,Granulocyte
mSp_rep3_176,0.760933,24303.0,0.013156,671357,0.960373,0.138204,96.32,rep3,Sp#1 (n=960),-11.430164811763628,-32.317397253760554,8,CD27-_Natural_Killer
mSp_rep3_359,0.6941890000000001,38129.0,0.008606,790323,0.947659,0.20516,96.85,rep3,Sp#1 (n=960),2.356521877699884,28.537006380983456,4,Marginal_Zone_B
mSp_rep3_377,0.700545,38979.0,0.042967,1085241,0.959538,0.193964,97.48,rep3,Sp#1 (n=960),-2.0887832779233477,15.797617862676535,1,Follicular_B
mSp_rep3_109,0.623572,31080.0,0.002951,780124,0.957514,0.16495,97.35,rep3,Sp#1 (n=960),24.693585470938075,25.819516090395865,10,Dendritic_cell
mSp_rep3_235,0.7592180000000001,26200.0,0.002057,662426,0.957285,0.146376,96.35,rep3,Sp#1 (n=960),-2.1036629799685422,-27.28652062391935,9,Regulatory_T
mSp_rep3_327,0.69705,23973.0,0.06439500000000001,557448,0.949606,0.137217,97.71,rep3,Sp#1 (n=960),-21.454247712991627,-14.741262908394711,6,Naive_CD8_T
mSp_rep3_074,0.745484,19240.0,0.03195,484924,0.955975,0.120244,97.78,rep3,Sp#1 (n=960),-10.5081605165229,1.4990530721022086,1,Follicular_B
mSp_rep3_311,0.7816569999999999,24644.0,0.045694,509941,0.945233,0.146107,97.34,rep3,Sp#1 (n=960),-11.725543392349683,3.176392711617008,1,Follicular_B
mSp_rep3_244,0.734959,23345.0,0.066125,624570,0.956537,0.144877,97.68,rep3,Sp#1 (n=960),1.4254246939300985,29.343634498865864,4,Marginal_Zone_B
mSp_rep3_202,0.765901,20520.0,0.014219999999999997,556861,0.9596,0.13249,96.41,rep3,Sp#1 (n=960),-16.75658601385345,-19.006703507500895,2,Memory_CD8_T
mSp_rep3_333,0.579821,19271.0,0.051064,407079,0.946396,0.099019,98.05,rep3,Sp#1 (n=960),25.671217265162124,31.203354708275906,5,Macrophage
mSp_rep3_014,0.737416,32150.0,0.012622,781979,0.955611,0.17736300000000002,97.52,rep3,Sp#1 (n=960),12.100134404252334,-19.189304686472745,3,Naive_CD4_T
mSp_rep3_103,0.642599,42659.0,0.023732,1229725,0.961804,0.19422,97.02,rep3,Sp#1 (n=960),-2.208039243801109,16.085394818946593,1,Follicular_B
mSp_rep3_019,0.736478,20851.0,0.013344,465734,0.951676,0.130326,97.59,rep3,Sp#1 (n=960),13.293117498978086,-22.96674231261561,3,Naive_CD4_T
mSp_rep3_065,0.762155,38491.0,0.015021,796840,0.947364,0.193144,97.17,rep3,Sp#1 (n=960),12.355127045215566,-18.858935003957672,3,Naive_CD4_T
mSp_rep3_013,0.664508,33688.0,0.019558,896671,0.958804,0.172008,97.08,rep3,Sp#1 (n=960),4.191921365738626,-21.166344954898864,3,Naive_CD4_T
mSp_rep3_044,0.729067,27640.0,0.022251,606250,0.949972,0.15947999999999998,97.33,rep3,Sp#1 (n=960),-29.74890100849894,-3.410794395929151,6,Naive_CD8_T
mSp_rep3_160,0.767967,18840.0,0.053171,399473,0.945626,0.119988,97.61,rep3,Sp#1 (n=960),12.881582787822735,-21.76304575888666,3,Naive_CD4_T
mSp_rep3_087,0.730588,28595.0,0.007428,671272,0.95455,0.163849,97.62,rep3,Sp#1 (n=960),-9.076839630142993,11.031779851390002,1,Follicular_B
mSp_rep3_286,0.741708,31986.0,0.018563,843581,0.95877,0.17361,97.37,rep3,Sp#1 (n=960),-1.5618332962769224,15.229951316324257,1,Follicular_B
mSp_rep3_317,0.626004,52107.0,0.024268,1591318,0.962748,0.224438,94.71,rep3,Sp#1 (n=960),-3.076312033987194,-24.523569394611034,9,Regulatory_T
mSp_rep3_320,0.693337,27510.0,0.019321,747634,0.959468,0.15803299999999998,97.08,rep3,Sp#1 (n=960),17.65691902060788,7.906794196140235,7,Transitional_B
mSp_rep3_315,0.655705,23778.0,4.2e-05,709757,0.963877,0.118554,96.36,rep3,Sp#1 (n=960),40.065403706919724,8.821624106072164,0,Granulocyte
mSp_rep3_012,0.608488,39642.0,0.012357,1046189,0.959325,0.183716,97.87,rep3,Sp#1 (n=960),23.217241970923556,27.570008580172182,10,Dendritic_cell
mSp_rep3_207,0.704886,33537.0,0.017547,750473,0.950215,0.181206,95.4,rep3,Sp#1 (n=960),22.990481209243978,3.3077471268697236,7,Transitional_B
mSp_rep3_260,0.783094,24323.0,0.015343,463172,0.943174,0.150847,97.57,rep3,Sp#1 (n=960),-16.523222274982594,-18.324447195597926,2,Memory_CD8_T
mSp_rep3_025,0.4335810000000001,25761.0,0.018067,808260,0.964714,0.104642,96.38,rep3,Sp#1 (n=960),15.70920510038975,14.698665938678996,0,Granulocyte
mSp_rep3_364,0.666607,38377.0,0.013293,1102466,0.961787,0.190762,96.4,rep3,Sp#1 (n=960),19.75165526620654,4.15024568719916,7,Transitional_B
mSp_rep3_151,0.613559,45673.0,0.024436000000000003,1221381,0.958553,0.206095,96.71,rep3,Sp#1 (n=960),14.585505262765665,7.05702998107691,7,Transitional_B
mSp_rep3_063,0.744562,28974.0,0.007434,638284,0.951077,0.16097899999999998,96.8,rep3,Sp#1 (n=960),5.423663882243424,-1.8002689545095862,1,Follicular_B
mSp_rep3_292,0.596866,43990.0,0.017378,1403086,0.965094,0.181692,95.73,rep3,Sp#1 (n=960),0.8183497110211881,-27.858027460137123,9,Regulatory_T
mSp_rep3_248,0.730274,23943.0,0.029666,491756,0.945917,0.143789,97.31,rep3,Sp#1 (n=960),-18.80866775144717,-9.277377499967828,6,Naive_CD8_T
mSp_rep3_340,0.7352069999999999,29811.0,0.009009,821632,0.960652,0.168742,96.87,rep3,Sp#1 (n=960),14.672815306004344,-17.219580942294968,3,Naive_CD4_T
mSp_rep3_183,0.7443350000000001,27101.0,0.023634,541931,0.945303,0.154626,97.83,rep3,Sp#1 (n=960),-2.484332921593595,14.09199800063352,1,Follicular_B
mSp_rep3_228,0.7634810000000001,48472.0,0.024335,1331173,0.959796,0.217688,97.13,rep3,Sp#1 (n=960),-4.870072170310209,4.272401792531159,1,Follicular_B
mSp_rep3_027,0.7441720000000001,33126.0,0.017557,1068237,0.966105,0.181231,97.38,rep3,Sp#1 (n=960),6.0464157574958355,-0.6241543090874487,1,Follicular_B
mSp_rep3_085,0.68785,34660.0,0.054272,926395,0.957006,0.178016,97.33,rep3,Sp#1 (n=960),-26.5168694310141,-8.39146671520147,6,Naive_CD8_T
mSp_rep3_382,0.600785,58064.0,0.019355,1615165,0.960548,0.24209,97.01,rep3,Sp#1 (n=960),-4.88462997718684,26.00276556660886,4,Marginal_Zone_B
mSp_rep3_219,0.7413350000000001,25600.0,0.008636,782786,0.964811,0.151359,97.42,rep3,Sp#1 (n=960),11.945640789486205,-14.238905171938065,3,Naive_CD4_T
mSp_rep3_304,0.77847,12874.0,0.028451,275684,0.948154,0.08719500000000001,97.25,rep3,Sp#1 (n=960),-9.925892840339815,-4.7197941025226156,1,Follicular_B
mSp_rep3_159,0.7711899999999999,23014.0,0.02611,478089,0.946513,0.141111,96.77,rep3,Sp#1 (n=960),-11.622183294282651,1.667003868377252,1,Follicular_B
mSp_rep3_060,0.699786,40693.0,0.011442,995121,0.955509,0.208106,96.98,rep3,Sp#1 (n=960),-20.674011706662675,-9.489462889577768,6,Naive_CD8_T
mSp_rep3_279,0.667529,27682.0,0.058083,538486,0.940808,0.14425,97.64,rep3,Sp#1 (n=960),-10.330988644152434,1.8966750880955405,1,Follicular_B
mSp_rep3_347,0.575523,31447.0,0.000858,771410,0.956083,0.130313,96.84,rep3,Sp#1 (n=960),39.18186608454703,7.75616298679209,0,Granulocyte
mSp_rep3_114,0.623199,51900.0,0.030106,1140931,0.949411,0.22857600000000006,96.86,rep3,Sp#1 (n=960),-0.8562860188311848,25.076752863666044,4,Marginal_Zone_B
mSp_rep3_189,0.740924,23767.0,0.020604,539158,0.952007,0.148208,97.79,rep3,Sp#1 (n=960),-20.850401074743594,-14.596254802918295,2,Memory_CD8_T
mSp_rep3_376,0.720425,32441.0,0.018961,928979,0.961845,0.178285,97.09,rep3,Sp#1 (n=960),-27.643455842715703,-9.660310268150697,6,Naive_CD8_T
mSp_rep3_360,0.710327,35095.0,0.029909,770974,0.949229,0.18551,97.31,rep3,Sp#1 (n=960),-24.499112826205806,-9.93281821808671,6,Naive_CD8_T
mSp_rep3_058,0.733654,29481.0,0.007942,878875,0.963822,0.16753800000000002,97.27,rep3,Sp#1 (n=960),-9.27008502877594,5.179109679010334,1,Follicular_B
mSp_rep3_334,0.673523,33430.0,0.042998,848175,0.955611,0.174788,97.51,rep3,Sp#1 (n=960),22.98840461784809,4.0476556517257745,7,Transitional_B
mSp_rep3_252,0.699016,35367.0,0.041389,951205,0.958063,0.177452,97.25,rep3,Sp#1 (n=960),-11.19138592557237,4.027000746850255,1,Follicular_B
mSp_rep3_173,0.741028,24072.0,0.019431,620143,0.957803,0.145761,97.73,rep3,Sp#1 (n=960),-16.377897096782775,-18.548643247191105,2,Memory_CD8_T
mSp_rep3_129,0.726267,63349.0,0.044956,1506961,0.95246,0.269439,97.43,rep3,Sp#1 (n=960),6.333874048573823,24.648178479968262,4,Marginal_Zone_B
mSp_rep3_280,0.736391,10338.0,0.090845,270802,0.953355,0.069608,97.4,rep3,Sp#1 (n=960),-11.356945076865184,-4.007194447829566,1,Follicular_B
mSp_rep3_123,0.7426560000000001,25711.0,0.022953,830687,0.965856,0.150142,97.16,rep3,Sp#1 (n=960),3.7998498100951807,17.25553913709604,1,Follicular_B
mSp_rep3_297,0.6929069999999999,34921.0,0.018218,928438,0.958923,0.191274,97.26,rep3,Sp#1 (n=960),18.404881768625735,6.3502769442555795,7,Transitional_B
mSp_rep3_263,0.691166,29732.0,0.064325,656390,0.946615,0.1572,97.3,rep3,Sp#1 (n=960),11.37767728340653,-18.723585952997638,3,Naive_CD4_T
mSp_rep3_208,0.759389,13289.0,0.03092,333514,0.9557,0.09378,97.48,rep3,Sp#1 (n=960),10.76186677712272,-24.511785400938244,3,Naive_CD4_T
mSp_rep3_084,0.771763,25677.0,0.027313,640084,0.955352,0.14763099999999998,96.59,rep3,Sp#1 (n=960),-9.744508088314552,0.6330084759714387,1,Follicular_B
mSp_rep3_199,0.688793,34855.0,0.016312,892239,0.957443,0.17962999999999998,97.18,rep3,Sp#1 (n=960),7.068057405004993,-21.888316327981876,3,Naive_CD4_T
mSp_rep3_191,0.598274,27002.0,0.002033,565974,0.949172,0.118951,97.1,rep3,Sp#1 (n=960),39.21879909059377,9.279135865584692,0,Granulocyte
mSp_rep3_370,0.734636,25644.0,0.048319,823660,0.964418,0.14665799999999998,97.1,rep3,Sp#1 (n=960),6.2918317940359865,17.536701356881508,1,Follicular_B
mSp_rep3_357,0.71603,30240.0,0.023287,609591,0.944784,0.17541600000000002,96.69,rep3,Sp#1 (n=960),2.007362831877135,28.35751441105041,4,Marginal_Zone_B
mSp_rep3_099,0.696757,36001.0,0.0055520000000000005,1148103,0.966182,0.184677,96.84,rep3,Sp#1 (n=960),-28.25124341986572,-3.322391155103003,6,Naive_CD8_T
mSp_rep3_107,0.6525489999999999,30555.0,0.001471,640216,0.949051,0.156022,97.13,rep3,Sp#1 (n=960),-8.867494413584948,-33.8815371701317,11,CD27+_Natural_Killer
mSp_rep3_015,0.725554,30742.0,0.006239,785757,0.956653,0.166551,94.73,rep3,Sp#1 (n=960),6.918725248563478,-21.664229128839228,3,Naive_CD4_T
mSp_rep3_007,0.7679090000000001,25883.0,0.010589,786113,0.96447,0.15369000000000002,97.42,rep3,Sp#1 (n=960),-9.44592595884548,3.040195571020792,1,Follicular_B
mSp_rep3_069,0.51444,35926.0,0.018388,769390,0.94715,0.144288,94.71,rep3,Sp#1 (n=960),33.12208564865079,10.377052506512587,0,Granulocyte
mSp_rep3_093,0.727791,59864.0,0.020614,1425915,0.953657,0.245395,96.61,rep3,Sp#1 (n=960),11.157076642409706,19.285501983155065,1,Follicular_B
mSp_rep3_367,0.670825,46061.0,0.008331999999999999,1307414,0.961851,0.233277,96.97,rep3,Sp#1 (n=960),16.741305679292047,9.755207130336439,7,Transitional_B
mSp_rep3_029,0.467844,32061.0,0.010127,810287,0.957578,0.133297,97.64,rep3,Sp#1 (n=960),22.77009391519776,34.15326318722908,5,Macrophage
mSp_rep3_121,0.6908920000000001,31346.0,0.041993,983840,0.963804,0.162785,96.91,rep3,Sp#1 (n=960),-11.975066362459112,6.3748953253773255,1,Follicular_B
mSp_rep3_112,0.754369,27544.0,0.039308,651757,0.952618,0.159314,97.59,rep3,Sp#1 (n=960),-12.240954146070887,3.752697128357978,1,Follicular_B
mSp_rep3_125,0.745395,24719.0,0.027041000000000003,649697,0.957952,0.14289200000000002,97.04,rep3,Sp#1 (n=960),-12.957317611493549,1.24054923424922,1,Follicular_B
mSp_rep3_068,0.6175390000000001,25435.0,0.002471,481874,0.943106,0.118285,96.55,rep3,Sp#1 (n=960),39.66535839540609,7.942442181140125,0,Granulocyte
mSp_rep3_192,0.737003,26889.0,0.012051,683404,0.956297,0.147836,95.04,rep3,Sp#1 (n=960),4.103210152819752,-2.2086465822553274,1,Follicular_B
mSp_rep3_271,0.693001,38189.0,0.011467,1185019,0.964816,0.195681,96.87,rep3,Sp#1 (n=960),14.917816700748514,9.443099504133283,7,Transitional_B
mSp_rep3_381,0.682561,38823.0,0.007135,870459,0.951488,0.1996,96.36,rep3,Sp#1 (n=960),17.06664834806812,6.006214841154229,7,Transitional_B
mSp_rep3_233,0.5712119999999999,33284.0,0.012403,836767,0.957037,0.154933,97.39,rep3,Sp#1 (n=960),24.82592984768614,24.527319231341206,10,Dendritic_cell
mSp_rep3_148,0.734321,31627.0,0.02244,717096,0.951286,0.180335,97.0,rep3,Sp#1 (n=960),-6.0320652873867004,21.12812395238813,1,Follicular_B
mSp_rep3_314,0.744089,30279.0,0.004275,751238,0.956139,0.17241800000000002,95.9,rep3,Sp#1 (n=960),8.987564057352703,1.2208045245489363,1,Follicular_B
mSp_rep3_096,0.672347,32895.0,0.003363,940942,0.961311,0.16758900000000002,94.53,rep3,Sp#1 (n=960),1.0591800098715474,-27.8292341404964,9,Regulatory_T
mSp_rep3_363,0.551434,36896.0,0.009796,1178159,0.966015,0.166193,96.77,rep3,Sp#1 (n=960),24.824020160851955,24.531208749107204,10,Dendritic_cell
mSp_rep3_024,0.714403,34737.0,0.01823,939256,0.959446,0.180027,97.15,rep3,Sp#1 (n=960),0.7545906785569209,-26.772628468048524,9,Regulatory_T
mSp_rep3_054,0.618843,45379.0,0.012727,1276255,0.961335,0.209771,97.18,rep3,Sp#1 (n=960),18.166686702995797,6.425501653465824,7,Transitional_B
mSp_rep3_288,0.591028,56842.0,0.019205,1506899,0.958333,0.245164,96.79,rep3,Sp#1 (n=960),2.6097895574721037,27.643703011050725,4,Marginal_Zone_B
mSp_rep3_198,0.7627430000000001,16164.0,0.013247,459309,0.961312,0.10755,96.35,rep3,Sp#1 (n=960),3.9969567550042733,-3.9346157340599057,1,Follicular_B
mSp_rep3_291,0.735935,31618.0,0.015598,960694,0.964187,0.17213599999999998,97.06,rep3,Sp#1 (n=960),7.700591821389882,0.4710951074971571,1,Follicular_B
mSp_rep3_379,0.711515,48650.0,0.027622000000000004,1233176,0.95624,0.218456,97.3,rep3,Sp#1 (n=960),-26.42600570363932,-10.497639850040608,6,Naive_CD8_T
mSp_rep3_095,0.690756,39517.0,0.023814,853214,0.948308,0.197858,96.05,rep3,Sp#1 (n=960),-5.513770011192376,21.713921837149737,4,Marginal_Zone_B
mSp_rep3_283,0.8037850000000001,13711.0,0.013455000000000002,304663,0.951213,0.099198,97.54,rep3,Sp#1 (n=960),-9.843719967113111,8.791892656605413,1,Follicular_B
mSp_rep3_243,0.719338,37023.0,0.033039,970938,0.957314,0.197026,97.26,rep3,Sp#1 (n=960),1.9028686591891966,28.288960812357583,4,Marginal_Zone_B
mSp_rep3_281,0.7487659999999999,21777.0,0.004889,468667,0.950085,0.134719,96.99,rep3,Sp#1 (n=960),-7.572637752308442,-34.827831150904274,11,CD27+_Natural_Killer
mSp_rep3_249,0.56495,47050.0,0.010078,1056054,0.951875,0.199254,97.08,rep3,Sp#1 (n=960),24.42182872312381,25.820418478561127,10,Dendritic_cell
mSp_rep3_190,0.704234,32866.0,0.011579,841553,0.95638,0.178554,94.58,rep3,Sp#1 (n=960),12.703967653555196,7.54166661426847,7,Transitional_B
mSp_rep3_240,0.600087,35286.0,0.04226,958476,0.958039,0.160787,97.03,rep3,Sp#1 (n=960),-29.571911056668565,-3.9315758746297456,6,Naive_CD8_T
mSp_rep3_131,0.729011,26275.0,0.012107,614403,0.953887,0.15428,97.55,rep3,Sp#1 (n=960),12.49855249977017,-18.54874436412603,3,Naive_CD4_T
mSp_rep3_380,0.740421,29154.0,0.019275,619080,0.94851,0.161094,97.39,rep3,Sp#1 (n=960),-10.368652032923144,1.8513741413148157,1,Follicular_B
mSp_rep3_137,0.7129909999999999,34109.0,0.026347,888523,0.957681,0.18109,97.54,rep3,Sp#1 (n=960),-9.301882571142615,6.698894010354481,1,Follicular_B
mSp_rep3_232,0.627186,11694.0,0.016980000000000002,307522,0.959195,0.07307899999999999,97.71,rep3,Sp#1 (n=960),25.637303619500337,25.98566473168323,10,Dendritic_cell
mSp_rep3_209,0.603238,47338.0,0.015494,1206041,0.957191,0.213409,97.18,rep3,Sp#1 (n=960),-0.82913291428276,27.059497723802938,4,Marginal_Zone_B
mSp_rep3_336,0.7042729999999999,31333.0,0.018482,807757,0.957653,0.168473,97.02,rep3,Sp#1 (n=960),9.357465287199878,0.8104449322541015,1,Follicular_B
mSp_rep3_180,0.752953,16878.0,0.003307,422521,0.957226,0.110394,97.1,rep3,Sp#1 (n=960),-4.593794452178829,-25.738412858641006,9,Regulatory_T
mSp_rep3_210,0.718464,54838.0,0.018788,1267464,0.952756,0.235954,97.39,rep3,Sp#1 (n=960),-26.316976514690992,-10.289897743190645,6,Naive_CD8_T
mSp_rep3_106,0.734405,28649.0,0.037623,844459,0.961805,0.163849,97.17,rep3,Sp#1 (n=960),14.541476780654325,-14.002795192398267,3,Naive_CD4_T
mSp_rep3_293,0.6930029999999999,40029.0,0.011044,1084071,0.959982,0.199383,96.96,rep3,Sp#1 (n=960),7.758637928705473,-16.31837329687138,3,Naive_CD4_T
mSp_rep3_030,0.7156779999999999,30980.0,0.040124,964713,0.963745,0.168639,97.12,rep3,Sp#1 (n=960),-27.89192357970115,-10.079562179867267,6,Naive_CD8_T
mSp_rep3_305,0.795794,11366.0,0.034325,240193,0.947334,0.080624,97.58,rep3,Sp#1 (n=960),-10.672874404523677,-3.804016450143912,1,Follicular_B
mSp_rep3_004,0.6937979999999999,38462.0,0.0082,1119791,0.963009,0.19978,97.34,rep3,Sp#1 (n=960),-18.884332296847745,-14.030321303735912,2,Memory_CD8_T
mSp_rep3_204,0.710689,36405.0,0.011137,1009417,0.960872,0.195258,97.15,rep3,Sp#1 (n=960),-19.757846134771924,-9.844110744877293,6,Naive_CD8_T
mSp_rep3_341,0.6703060000000001,42470.0,0.011429,1006830,0.954028,0.211821,96.93,rep3,Sp#1 (n=960),-22.572462575396266,-3.8501866608968487,6,Naive_CD8_T
mSp_rep3_080,0.716113,26849.0,0.024311000000000003,680901,0.956538,0.151884,97.15,rep3,Sp#1 (n=960),7.682200146235784,-23.013918128087713,3,Naive_CD4_T
mSp_rep3_325,0.774762,15637.0,0.038611,360078,0.950992,0.109587,97.49,rep3,Sp#1 (n=960),-28.815130010680736,-6.242680828718099,6,Naive_CD8_T
mSp_rep3_236,0.710117,25586.0,0.030466000000000007,592509,0.951794,0.13683299999999998,97.43,rep3,Sp#1 (n=960),-1.7067812353867569,-27.646334590765896,9,Regulatory_T
mSp_rep3_338,0.665773,48595.0,0.02046,1205098,0.955333,0.229754,96.98,rep3,Sp#1 (n=960),9.480323802226417,20.494792898487677,4,Marginal_Zone_B
mSp_rep3_316,0.732034,30019.0,0.008620000000000001,895666,0.963947,0.170279,97.32,rep3,Sp#1 (n=960),-29.707419443553437,-4.584687662878848,6,Naive_CD8_T
mSp_rep3_225,0.5923579999999999,49812.0,0.031667,1401103,0.960193,0.220429,97.0,rep3,Sp#1 (n=960),6.597662718391849,25.561386627575633,4,Marginal_Zone_B
mSp_rep3_098,0.731292,33359.0,0.005456,844028,0.957595,0.177785,97.29,rep3,Sp#1 (n=960),-11.782740149552358,10.034072704304878,1,Follicular_B
mSp_rep3_285,0.7018770000000001,33656.0,0.022111,739420,0.949849,0.173289,97.11,rep3,Sp#1 (n=960),-28.817317914605518,-10.224819496715051,6,Naive_CD8_T
mSp_rep3_032,0.586696,35166.0,0.055236,970854,0.95767,0.160211,96.83,rep3,Sp#1 (n=960),17.935387301989916,7.4045961012800845,7,Transitional_B
mSp_rep3_158,0.7181649999999999,33040.0,0.006316,682201,0.948199,0.183883,97.4,rep3,Sp#1 (n=960),-4.889647847269052,24.462651455881733,4,Marginal_Zone_B
mSp_rep3_371,0.709285,33840.0,0.01745,933923,0.960159,0.17763199999999998,96.64,rep3,Sp#1 (n=960),6.465451366545283,-21.756252358862476,3,Naive_CD4_T
mSp_rep3_152,0.649722,48799.0,0.009117,1269914,0.958456,0.230946,96.96,rep3,Sp#1 (n=960),19.32276469577316,7.345814238691532,7,Transitional_B
mSp_rep3_177,0.706611,34750.0,0.020299,962942,0.96051,0.182551,97.1,rep3,Sp#1 (n=960),-11.97037241615184,11.215365405937948,1,Follicular_B
