Data File Name,mSp_scATAC_High Sensitivity DNA Assay_DEDAE00427_2018-04-22_14-42-26.xad
Data File Path,C:\Users\AgilentP302\Documents\Xi\2018-04-22
Date Created,22 April 2018 13:42:26
Date Last Modified,22 April 2018 14:22:51
Version Created,B.02.09.SI725
Version Last Modified,B.02.09.SI725
 
Assay Name,High Sensitivity DNA
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,High Sensitivity DNA Assay
Assay Version,1.03
 
Number of Samples Run,11
 
Sample Name,rep6
Number of Events,2121
 
Time,Value
93.4,196.1167
93.45,193.8416
93.5,192.5018
93.55,190.2829
93.6,188.0415
93.65,186.5303
93.7,185.8662
93.75,185.3708
93.8,184.5687
93.85,182.9834
93.9,180.132
93.95,176.64
94,173.3999
94.05,170.8904
94.1,169.1843
94.15,167.758
94.2,166.3255
94.25,165.3853
94.3,165.0158
94.35,164.1341
94.4,162.6262
94.45,160.0482
94.5,157.3796
94.55,154.7935
94.6,152.0548
94.65,149.2706
94.7,147.1882
94.75,145.2032
94.8,143.1006
94.85,141.0044
94.9,139.2607
94.95,137.5002
95,135.5303
95.05,133.7422
95.1,132.3287
95.15,130.2544
95.2,127.5766
95.25,125.3195
95.3,123.3067
95.35,120.9472
95.4,118.0586
95.45,114.5804
95.5,110.7908
95.55,107.1839
95.6,104.3256
95.65,102.0982
95.7,99.77596
95.75,97.69201
95.8,96.28621
95.85,94.89966
95.9,93.1768
95.95,91.21321
96,89.09626
96.05,86.91827
96.1,84.16205
96.15,81.98
96.2,81.32858
96.25,81.30206
96.3,79.88725
96.35,78.19739
96.4,76.66747
96.45,74.91863
96.5,72.00319
96.55,70.0686
96.6,69.25872
96.65,68.24119
96.7,66.79082
96.75,65.37
96.8,63.96672
96.85,62.37656
96.9,60.8415
96.95,60.05774
97,60.11086
97.05,60.39378
97.1,60.74145
97.15,60.8686
97.2,60.04525
97.25,58.4439
97.3,56.85969
97.35,55.85719
97.4,55.52557
